seller_id,seller_share_new_smoothed,seller_total_listings
1517711,0.5119761904761905,1
1526636,0.5119761904761905,1
1532743,0.4052241379310345,9
1534239,0.5796136363636364,2
1534616,0.47977027027027025,17
1534929,0.5595952380952381,1
1540649,0.5978913043478261,3
1543930,0.5119761904761905,1
1548741,0.63006,5
1549854,0.5595952380952381,1
1561349,0.5595952380952381,1
1561596,0.5119761904761905,1
1567754,0.48870454545454545,2
1568714,0.5595952380952381,1
1570012,0.48870454545454545,2
1571728,0.5595952380952381,1
1572002,0.5119761904761905,1
1577214,0.48870454545454545,2
1577319,0.5595952380952381,1
1584141,0.5595952380952381,1
1623411,0.554734375,12
1631324,0.5978913043478261,3
1651012,0.5978913043478261,3
1652839,0.5119761904761905,1
1674600,0.5119761904761905,1
1680947,0.5119761904761905,1
1688197,0.44797916666666665,4
1690454,0.41351923076923075,6
1696959,0.5119761904761905,1
1707291,0.46745652173913044,3
1709727,0.5595952380952381,1
1711779,0.31760810810810813,17
1715728,0.5978913043478261,3
1719365,0.5595952380952381,1
1722485,0.5595952380952381,1
1724973,0.5544130434782609,3
1736757,0.5796136363636364,2
1744801,0.48870454545454545,2
1744915,0.5119761904761905,1
1749778,0.5595952380952381,1
1754005,0.5119761904761905,1
1758693,0.48870454545454545,2
1763228,0.5119761904761905,1
1765862,0.48870454545454545,2
1769537,0.5341590909090909,2
1772464,0.5119761904761905,1
1780220,0.5119761904761905,1
1780331,0.710984375,12
1781653,0.5595952380952381,1
1781933,0.5119761904761905,1
1785295,0.5595952380952381,1
1793847,0.5119761904761905,1
1796268,0.5119761904761905,1
1796636,0.5595952380952381,1
1798063,0.5796136363636364,2
1799788,0.5595952380952381,1
1801179,0.5978913043478261,3
1825761,0.48870454545454545,2
1826694,0.29865277777777777,16
1833517,0.6058269230769231,6
1837782,0.5595952380952381,1
1838618,0.46745652173913044,3
1839792,0.5119761904761905,1
1856273,0.5119761904761905,1
1856408,0.5119761904761905,1
1860156,0.5341590909090909,2
1863375,0.5109347826086956,3
1866954,0.5595952380952381,1
1868148,0.5341590909090909,2
1868468,0.5595952380952381,1
1869518,0.5595952380952381,1
1875092,0.63006,5
1879367,0.5595952380952381,1
1880102,0.5595952380952381,1
1883500,0.5796136363636364,2
1886155,0.5119761904761905,1
1887977,0.5119761904761905,1
1888875,0.5119761904761905,1
1894594,0.5595952380952381,1
1901597,0.5978913043478261,3
1903228,0.5595952380952381,1
1908384,0.3982037037037037,7
1909755,0.46745652173913044,3
1910232,0.5595952380952381,1
1910385,0.5119761904761905,1
1914344,0.5595952380952381,1
1916195,0.6146458333333333,4
1921694,0.5119761904761905,1
1929232,0.5595952380952381,1
1936745,0.5595952380952381,1
1936772,0.5595952380952381,1
1939874,0.5796136363636364,2
1954422,0.5119761904761905,1
1957926,0.5119761904761905,1
1970880,0.5595952380952381,1
1971943,0.5595952380952381,1
1972680,0.5119761904761905,1
1987369,0.5595952380952381,1
1990714,0.5796136363636364,2
1992010,0.5119761904761905,1
2005978,0.5595952380952381,1
2007589,0.5595952380952381,1
2007684,0.5119761904761905,1
2015658,0.5595952380952381,1
2016089,0.5119761904761905,1
2016643,0.5119761904761905,1
2028716,0.5119761904761905,1
2028999,0.5119761904761905,1
2030506,0.6146458333333333,4
2032549,0.21081372549019609,31
2038840,0.5119761904761905,1
2039158,0.5119761904761905,1
2053719,0.5595952380952381,1
2058876,0.48964583333333334,4
2065326,0.5595952380952381,1
2067013,0.5796136363636364,2
2069020,0.5119761904761905,1
2072576,0.48870454545454545,2
2093816,0.5119761904761905,1
2097593,0.5595952380952381,1
2098168,0.5595952380952381,1
2098323,0.5595952380952381,1
2100260,0.5595952380952381,1
2104169,0.5595952380952381,1
2108706,0.5119761904761905,1
2110513,0.5119761904761905,1
2112503,0.5595952380952381,1
2116923,0.5595952380952381,1
2117853,0.5595952380952381,1
2121159,0.5119761904761905,1
2124951,0.5595952380952381,1
2129093,0.5119761904761905,1
2130219,0.3641630434782609,26
2140321,0.5119761904761905,1
2144602,0.5595952380952381,1
2154306,0.5119761904761905,1
2159656,0.5119761904761905,1
2165091,0.5119761904761905,1
2168854,0.5119761904761905,1
2176398,0.5796136363636364,2
2193746,0.5119761904761905,1
2193903,0.5595952380952381,1
2205417,0.5119761904761905,1
2211870,0.5119761904761905,1
2218556,0.5119761904761905,1
2220295,0.5595952380952381,1
2228464,0.5796136363636364,2
2239109,0.5595952380952381,1
2245687,0.5119761904761905,1
2246352,0.5119761904761905,1
2250654,0.5119761904761905,1
2252959,0.48870454545454545,2
2256478,0.5595952380952381,1
2263004,0.5119761904761905,1
2270594,0.5796136363636364,2
2271043,0.5595952380952381,1
2273468,0.5595952380952381,1
2280552,0.5119761904761905,1
2285212,0.48870454545454545,2
2290624,0.5119761904761905,1
2293886,0.5119761904761905,1
2295588,0.48870454545454545,2
2302149,0.5119761904761905,1
2308209,0.5796136363636364,2
2332325,0.5796136363636364,2
2334413,0.5119761904761905,1
2338556,0.5119761904761905,1
2345426,0.5119761904761905,1
2347232,0.5119761904761905,1
2347789,0.5595952380952381,1
2349647,0.5119761904761905,1
2353642,0.5595952380952381,1
2354635,0.5119761904761905,1
2355284,0.5796136363636364,2
2356873,0.5595952380952381,1
2358815,0.5595952380952381,1
2358908,0.5119761904761905,1
2392947,0.5119761904761905,1
2398712,0.5119761904761905,1
2412616,0.5595952380952381,1
2424927,0.5978913043478261,3
2438476,0.46745652173913044,3
2442850,0.46745652173913044,3
2445006,0.5595952380952381,1
2445622,0.5595952380952381,1
2453535,0.5595952380952381,1
2455898,0.5119761904761905,1
2459091,0.63006,5
2462169,0.5978913043478261,3
2470024,0.5595952380952381,1
2472398,0.5119761904761905,1
2476312,0.6574629629629629,7
2479655,0.5595952380952381,1
2482224,0.5595952380952381,1
2486992,0.5119761904761905,1
2496440,0.48870454545454545,2
2525805,0.5119761904761905,1
2527487,0.5595952380952381,1
2528592,0.5119761904761905,1
2529220,0.5119761904761905,1
2531877,0.5595952380952381,1
2536226,0.5119761904761905,1
2536682,0.5119761904761905,1
2541907,0.5595952380952381,1
2555863,0.5119761904761905,1
2557924,0.5595952380952381,1
2558513,0.41351923076923075,6
2563521,0.41351923076923075,6
2564448,0.5119761904761905,1
2569507,0.5119761904761905,1
2578752,0.5119761904761905,1
2589019,0.5119761904761905,1
2590865,0.5119761904761905,1
2593910,0.5119761904761905,1
2594083,0.5796136363636364,2
2599664,0.5119761904761905,1
2607958,0.5595952380952381,1
2614611,0.5119761904761905,1
2621718,0.5796136363636364,2
2642004,0.5796136363636364,2
2648817,0.5595952380952381,1
2653048,0.5119761904761905,1
2654535,0.5595952380952381,1
2657839,0.5595952380952381,1
2668305,0.5595952380952381,1
2680139,0.63006,5
2682124,0.5595952380952381,1
2682906,0.5119761904761905,1
2684481,0.5119761904761905,1
2689206,0.5119761904761905,1
2689398,0.48870454545454545,2
2691086,0.5595952380952381,1
2694626,0.5119761904761905,1
2695280,0.5595952380952381,1
2698388,0.5119761904761905,1
2703074,0.5119761904761905,1
2705810,0.5119761904761905,1
2707432,0.7256463414634147,21
2715692,0.5595952380952381,1
2744025,0.5796136363636364,2
2752377,0.5595952380952381,1
2756852,0.5119761904761905,1
2757455,0.5119761904761905,1
2761447,0.43524074074074076,7
2770233,0.5595952380952381,1
2773648,0.5341590909090909,2
2778622,0.5119761904761905,1
2780207,0.5119761904761905,1
2787748,0.21081372549019609,31
2789770,0.5119761904761905,1
2802281,0.5119761904761905,1
2804739,0.5119761904761905,1
2804856,0.5093148148148148,7
2812904,0.5109347826086956,3
2819546,0.5595952380952381,1
2825186,0.5119761904761905,1
2825912,0.5595952380952381,1
2826428,0.5119761904761905,1
2835859,0.48870454545454545,2
2845329,0.5595952380952381,1
2853902,0.5595952380952381,1
2866831,0.5119761904761905,1
2869736,0.5119761904761905,1
2873173,0.5119761904761905,1
2877672,0.5595952380952381,1
2880444,0.5119761904761905,1
2884327,0.5119761904761905,1
2889083,0.5119761904761905,1
2890353,0.5595952380952381,1
2892518,0.5109347826086956,3
2899087,0.46745652173913044,3
2901064,0.63006,5
2924909,0.5595952380952381,1
2930025,0.5516111111111112,43
2930453,0.48870454545454545,2
2937246,0.5119761904761905,1
2943431,0.5119761904761905,1
2953226,0.5595952380952381,1
2960119,0.5595952380952381,1
2964353,0.5544130434782609,3
2966470,0.5595952380952381,1
2968991,0.7016612903225806,11
2975075,0.48870454545454545,2
2986437,0.5595952380952381,1
2988394,0.5119761904761905,1
2994293,0.5119761904761905,1
3008824,0.5595952380952381,1
3022363,0.5119761904761905,1
3038341,0.5119761904761905,1
3047820,0.5119761904761905,1
3049375,0.5595952380952381,1
3051626,0.3839821428571429,8
3070322,0.5595952380952381,1
3072702,0.5595952380952381,1
3074317,0.5595952380952381,1
3079141,0.43006,5
3093398,0.6058269230769231,6
3099743,0.5119761904761905,1
3100833,0.5595952380952381,1
3104609,0.5341590909090909,2
3104975,0.5796136363636364,2
3105011,0.5595952380952381,1
3119695,0.5595952380952381,1
3120999,0.63006,5
3121017,0.5595952380952381,1
3122241,0.5796136363636364,2
3128225,0.5595952380952381,1
3133476,0.5119761904761905,1
3136766,0.5119761904761905,1
3136866,0.5463518518518519,7
3145305,0.5595952380952381,1
3152429,0.5595952380952381,1
3155621,0.5119761904761905,1
3156568,0.5595952380952381,1
3159796,0.5119761904761905,1
3163053,0.6696964285714285,8
3171606,0.22398958333333333,28
3177574,0.5595952380952381,1
3179859,0.5595952380952381,1
3187160,0.41351923076923075,6
3189294,0.5119761904761905,1
3194317,0.5119761904761905,1
3198539,0.5109347826086956,3
3199078,0.5119761904761905,1
3217313,0.5595952380952381,1
3218686,0.5119761904761905,1
3237049,0.5119761904761905,1
3237719,0.5796136363636364,2
3254426,0.5119761904761905,1
3255473,0.6146458333333333,4
3257187,0.5595952380952381,1
3268086,0.5595952380952381,1
3272293,0.5595952380952381,1
3282640,0.5978913043478261,3
3282823,0.5119761904761905,1
3283176,0.5796136363636364,2
3284740,0.5341590909090909,2
3286383,0.5595952380952381,1
3286672,0.5595952380952381,1
3288724,0.5595952380952381,1
3293105,0.5595952380952381,1
3308911,0.5595952380952381,1
3309985,0.5119761904761905,1
3315862,0.46745652173913044,3
3317664,0.5341590909090909,2
3326931,0.5595952380952381,1
3328146,0.5796136363636364,2
3328386,0.5595952380952381,1
3345260,0.5595952380952381,1
3350291,0.5119761904761905,1
3363071,0.5595952380952381,1
3369259,0.5119761904761905,1
3375651,0.5119761904761905,1
3384101,0.5119761904761905,1
3387948,0.5595952380952381,1
3391645,0.5595952380952381,1
3392578,0.5595952380952381,1
3420802,0.5796136363636364,2
3421608,0.5595952380952381,1
3432372,0.5595952380952381,1
3441345,0.5119761904761905,1
3443397,0.25003488372093025,23
3445033,0.5595952380952381,1
3447620,0.48870454545454545,2
3466554,0.5595952380952381,1
3470866,0.6442884615384615,6
3475936,0.47006,5
3480997,0.48870454545454545,2
3485431,0.5595952380952381,1
3485438,0.5595952380952381,1
3486540,0.5119761904761905,1
3492894,0.5119761904761905,1
3500265,0.5595952380952381,1
3516049,0.5595952380952381,1
3516756,0.5796136363636364,2
3524798,0.5119761904761905,1
3532680,0.5595952380952381,1
3542858,0.5796136363636364,2
3545903,0.5119761904761905,1
3566469,0.5119761904761905,1
3570833,0.5119761904761905,1
3585442,0.5119761904761905,1
3589472,0.48870454545454545,2
3590237,0.34563235294117645,14
3592931,0.5119761904761905,1
3595143,0.5595952380952381,1
3597550,0.5119761904761905,1
3600475,0.3982037037037037,7
3611201,0.5595952380952381,1
3614129,0.5595952380952381,1
3615465,0.5595952380952381,1
3628185,0.5341590909090909,2
3640460,0.5341590909090909,2
3643224,0.5595952380952381,1
3645928,0.5119761904761905,1
3649755,0.41351923076923075,6
3653497,0.5796136363636364,2
3654834,0.6048870967741935,11
3656432,0.5119761904761905,1
3669636,0.5119761904761905,1
3676999,0.5119761904761905,1
3681535,0.5119761904761905,1
3694338,0.6058269230769231,6
3696089,0.63006,5
3701863,0.5595952380952381,1
3714860,0.5595952380952381,1
3733094,0.5119761904761905,1
3736980,0.5119761904761905,1
3740200,0.6146458333333333,4
3743284,0.5119761904761905,1
3754186,0.5119761904761905,1
3776347,0.3982037037037037,7
3790568,0.6442884615384615,6
3798383,0.5978913043478261,3
3806302,0.5119761904761905,1
3808490,0.5119761904761905,1
3815472,0.5595952380952381,1
3822379,0.5119761904761905,1
3841084,0.5119761904761905,1
3849559,0.48870454545454545,2
3858162,0.5341590909090909,2
3862131,0.5119761904761905,1
3864150,0.5595952380952381,1
3864619,0.5119761904761905,1
3865398,0.5595952380952381,1
3868143,0.5119761904761905,1
3869078,0.5119761904761905,1
3871034,0.5119761904761905,1
3871040,0.5595952380952381,1
3873309,0.5119761904761905,1
3873878,0.5796136363636364,2
3889701,0.5595952380952381,1
3891946,0.5119761904761905,1
3893069,0.5119761904761905,1
3893567,0.5595952380952381,1
3895380,0.5595952380952381,1
3902289,0.5595952380952381,1
3905448,0.6146458333333333,4
3922181,0.3839821428571429,8
3926194,0.5595952380952381,1
3926380,0.5595952380952381,1
3935679,0.5595952380952381,1
3951097,0.5796136363636364,2
3951422,0.5119761904761905,1
3970056,0.5595952380952381,1
3975641,0.48870454545454545,2
3978104,0.6146458333333333,4
3978796,0.5595952380952381,1
3982676,0.5119761904761905,1
4002245,0.5595952380952381,1
4005359,0.5119761904761905,1
4005511,0.5119761904761905,1
4006743,0.47006,5
4010852,0.5119761904761905,1
4019279,0.5595952380952381,1
4019643,0.5595952380952381,1
4026873,0.5119761904761905,1
4032391,0.5119761904761905,1
4038154,0.5119761904761905,1
4039475,0.5544130434782609,3
4041956,0.5595952380952381,1
4044380,0.5119761904761905,1
4047912,0.5595952380952381,1
4048315,0.5595952380952381,1
4048607,0.7500405405405406,17
4062179,0.48870454545454545,2
4065008,0.5796136363636364,2
4071956,0.5595952380952381,1
4072691,0.5595952380952381,1
4074604,0.5119761904761905,1
4075732,0.5119761904761905,1
4095695,0.48964583333333334,4
4098279,0.5595952380952381,1
4102538,0.5119761904761905,1
4103341,0.6146458333333333,4
4105291,0.5595952380952381,1
4110918,0.5119761904761905,1
4112762,0.6442884615384615,6
4115145,0.5595952380952381,1
4117419,0.5796136363636364,2
4117670,0.5796136363636364,2
4120286,0.5119761904761905,1
4121725,0.5289038461538461,6
4148771,0.5119761904761905,1
4174780,0.5595952380952381,1
4177425,0.5595952380952381,1
4181495,0.48870454545454545,2
4182282,0.5119761904761905,1
4193472,0.48870454545454545,2
4204173,0.5119761904761905,1
4220782,0.5119761904761905,1
4230403,0.5341590909090909,2
4233909,0.6917166666666666,10
4235296,0.5595952380952381,1
4244437,0.5595952380952381,1
4244647,0.5119761904761905,1
4258660,0.5119761904761905,1
4261618,0.5119761904761905,1
4272038,0.5119761904761905,1
4292835,0.5119761904761905,1
4299951,0.5119761904761905,1
4302234,0.5796136363636364,2
4309415,0.5119761904761905,1
4314071,0.5595952380952381,1
4324019,0.5595952380952381,1
4341997,0.44797916666666665,4
4344568,0.48870454545454545,2
4348922,0.5119761904761905,1
4350332,0.5119761904761905,1
4366897,0.5119761904761905,1
4397521,0.5119761904761905,1
4398777,0.5119761904761905,1
4405645,0.5119761904761905,1
4414188,0.5595952380952381,1
4414537,0.5119761904761905,1
4416048,0.5119761904761905,1
4417323,0.39171666666666666,10
4420555,0.5595952380952381,1
4423001,0.5595952380952381,1
4428349,0.48964583333333334,4
4429331,0.5119761904761905,1
4432609,0.5119761904761905,1
4433999,0.5119761904761905,1
4434398,0.5463518518518519,7
4439710,0.5595952380952381,1
4442625,0.5978913043478261,3
4453907,0.48870454545454545,2
4458328,0.5978913043478261,3
4458629,0.5119761904761905,1
4464542,0.5796136363636364,2
4466122,0.3750441176470588,14
4466196,0.5595952380952381,1
4468722,0.5595952380952381,1
4471338,0.5595952380952381,1
4481026,0.5119761904761905,1
4483575,0.5119761904761905,1
4492740,0.5119761904761905,1
4497488,0.5595952380952381,1
4502908,0.5119761904761905,1
4509028,0.5119761904761905,1
4514205,0.5796136363636364,2
4524103,0.5119761904761905,1
4525152,0.5119761904761905,1
4526650,0.5978913043478261,3
4528857,0.5595952380952381,1
4529727,0.5796136363636364,2
4542417,0.5978913043478261,3
4548981,0.5119761904761905,1
4551451,0.5595952380952381,1
4553854,0.5978913043478261,3
4568056,0.5595952380952381,1
4571585,0.5595952380952381,1
4578204,0.55006,5
4584938,0.5595952380952381,1
4587290,0.5119761904761905,1
4588051,0.43006,5
4594204,0.5119761904761905,1
4595318,0.48870454545454545,2
4601496,0.5796136363636364,2
4615777,0.5595952380952381,1
4641264,0.7016612903225806,11
